Tick,Step,DateTime,X,Y,ID
23,23,2022-03-01T05:00:23.0000000,1,4,196d111e-c981-4bca-9ef0-0fd898ed4218
23,23,2022-03-01T05:00:23.0000000,0,3,d811d956-e219-460d-bde9-b796af334681
23,23,2022-03-01T05:00:23.0000000,2,2,6a6882e6-68ca-43c3-9f9f-71a6c72b22de
23,23,2022-03-01T05:00:23.0000000,3,2,1742375b-504a-4840-9fd2-fdf7b1a842e5
23,23,2022-03-01T05:00:23.0000000,0,4,e1f379c2-4370-4ab1-a6b0-98b1cc2d3da9
24,24,2022-03-01T05:00:24.0000000,1,3,4467187d-946b-494b-a17e-aa7dbc811e5a
24,24,2022-03-01T05:00:24.0000000,2,2,9139aa59-998b-4b71-9b7e-f65dd17ebfdf
24,24,2022-03-01T05:00:24.0000000,0,3,d25c7bad-5905-4090-bd31-11efca49e2b2
24,24,2022-03-01T05:00:24.0000000,2,1,b086433f-ce0f-4160-b709-9ae7b5716335
24,24,2022-03-01T05:00:24.0000000,1,1,9be00070-7494-4b84-a2f6-8b6d8cfaff48
24,24,2022-03-01T05:00:24.0000000,0,4,196d111e-c981-4bca-9ef0-0fd898ed4218
24,24,2022-03-01T05:00:24.0000000,0,4,d811d956-e219-460d-bde9-b796af334681
24,24,2022-03-01T05:00:24.0000000,2,2,6a6882e6-68ca-43c3-9f9f-71a6c72b22de
24,24,2022-03-01T05:00:24.0000000,4,2,1742375b-504a-4840-9fd2-fdf7b1a842e5
24,24,2022-03-01T05:00:24.0000000,0,3,e1f379c2-4370-4ab1-a6b0-98b1cc2d3da9
25,25,2022-03-01T05:00:25.0000000,0,3,4467187d-946b-494b-a17e-aa7dbc811e5a
25,25,2022-03-01T05:00:25.0000000,3,2,9139aa59-998b-4b71-9b7e-f65dd17ebfdf
25,25,2022-03-01T05:00:25.0000000,0,2,d25c7bad-5905-4090-bd31-11efca49e2b2
25,25,2022-03-01T05:00:25.0000000,1,1,b086433f-ce0f-4160-b709-9ae7b5716335
25,25,2022-03-01T05:00:25.0000000,0,1,9be00070-7494-4b84-a2f6-8b6d8cfaff48
25,25,2022-03-01T05:00:25.0000000,0,3,196d111e-c981-4bca-9ef0-0fd898ed4218
25,25,2022-03-01T05:00:25.0000000,0,5,d811d956-e219-460d-bde9-b796af334681
25,25,2022-03-01T05:00:25.0000000,1,2,6a6882e6-68ca-43c3-9f9f-71a6c72b22de
25,25,2022-03-01T05:00:25.0000000,5,2,1742375b-504a-4840-9fd2-fdf7b1a842e5
25,25,2022-03-01T05:00:25.0000000,0,2,e1f379c2-4370-4ab1-a6b0-98b1cc2d3da9
26,26,2022-03-01T05:00:26.0000000,0,2,4467187d-946b-494b-a17e-aa7dbc811e5a
26,26,2022-03-01T05:00:26.0000000,4,2,9139aa59-998b-4b71-9b7e-f65dd17ebfdf
26,26,2022-03-01T05:00:26.0000000,0,2,d25c7bad-5905-4090-bd31-11efca49e2b2
26,26,2022-03-01T05:00:26.0000000,1,2,b086433f-ce0f-4160-b709-9ae7b5716335
26,26,2022-03-01T05:00:26.0000000,0,2,9be00070-7494-4b84-a2f6-8b6d8cfaff48
26,26,2022-03-01T05:00:26.0000000,0,2,196d111e-c981-4bca-9ef0-0fd898ed4218
26,26,2022-03-01T05:00:26.0000000,1,5,d811d956-e219-460d-bde9-b796af334681
26,26,2022-03-01T05:00:26.0000000,0,2,6a6882e6-68ca-43c3-9f9f-71a6c72b22de
